日期,天气状况(白天/夜间),最高气温/最低气温,风力风向(白天/夜间),城市
2020年08月01日,多云/多云,35℃/26℃,东北风1-2级/东北风1-2级,chongqing
2020年08月02日,晴/多云,37℃/28℃,南风1-2级/南风1-2级,chongqing
2020年08月03日,多云/多云,37℃/29℃,东北风1-2级/东北风1-2级,chongqing
2020年08月04日,多云/晴,37℃/29℃,东南风1-2级/东南风1-2级,chongqing
2020年08月05日,晴/晴,38℃/29℃,东南风1-2级/东南风1-2级,chongqing
2020年08月06日,晴/晴,39℃/30℃,东南风1-2级/东南风1-2级,chongqing
2020年08月07日,多云/阴,38℃/28℃,东南风1-2级/东南风1-2级,chongqing
2020年08月08日,小雨/小雨,34℃/26℃,西风1-2级/西风1-2级,chongqing
2020年08月09日,多云/晴,36℃/28℃,东南风1-2级/东南风1-2级,chongqing
2020年08月10日,晴/多云,36℃/29℃,东北风1-2级/东北风1-2级,chongqing
2020年08月11日,多云/多云,38℃/30℃,东南风1-2级/东南风1-2级,chongqing
2020年08月12日,小雨/多云,37℃/27℃,东南风1-2级/东南风1-2级,chongqing
2020年08月13日,小雨/小雨,32℃/26℃,西南风1-2级/西南风1-2级,chongqing
2020年08月14日,阴/阴,37℃/29℃,东南风1-2级/东南风1-2级,chongqing
2020年08月15日,多云/多云,38℃/30℃,东南风3-4级/东南风3-4级,chongqing
2020年08月16日,多云/多云,38℃/29℃,东南风3-4级/东南风3-4级,chongqing
2020年08月17日,小雨/小雨,36℃/30℃,东南风1-2级/东南风1-2级,chongqing
2020年08月18日,多云/多云,33℃/30℃,西南风3-4级/西南风3-4级,chongqing
2020年08月19日,多云/多云,32℃/29℃,东风1-2级/东风1-2级,chongqing
2020年08月20日,多云/小雨,32℃/27℃,西北风1-2级/西北风1-2级,chongqing
2020年08月21日,多云/多云,33℃/27℃,东北风1-2级/东北风1-2级,chongqing
2020年08月22日,多云/多云,37℃/28℃,南风1-2级/南风1-2级,chongqing
2020年08月23日,多云/雷阵雨,38℃/25℃,南风1-2级/南风1-2级,chongqing
2020年08月24日,小雨/多云,29℃/23℃,西风1-2级/西风1-2级,chongqing
2020年08月25日,晴/晴,34℃/24℃,西北风1-2级/西北风1-2级,chongqing
2020年08月26日,晴/晴,36℃/25℃,北风1-2级/北风1-2级,chongqing
2020年08月27日,晴/晴,38℃/26℃,东风1-2级/东风1-2级,chongqing
2020年08月28日,多云/晴,38℃/28℃,南风1-2级/南风1-2级,chongqing
2020年08月29日,晴/多云,39℃/29℃,东南风1-2级/东南风1-2级,chongqing
2020年08月30日,晴/晴,39℃/28℃,东南风1-2级/东南风1-2级,chongqing
2020年08月31日,多云/多云,33℃/25℃,北风1-2级/北风1-2级,chongqing
2020年09月01日,多云/多云,35℃/26℃,北风1-2级/北风1-2级,chongqing
2020年09月02日,小雨/小雨,30℃/26℃,西南风1-2级/西南风1-2级,chongqing
2020年09月03日,小雨/阴,29℃/24℃,东南风1-2级/东南风1-2级,chongqing
2020年09月04日,小雨/小雨,29℃/22℃,东北风1-2级/东北风1-2级,chongqing
2020年09月05日,多云/大雨,29℃/23℃,东北风1-2级/东北风1-2级,chongqing
2020年09月06日,中雨/多云,26℃/22℃,北风1-2级/北风1-2级,chongqing
2020年09月07日,多云/晴,31℃/22℃,东南风1-2级/东南风1-2级,chongqing
2020年09月08日,多云/多云,33℃/24℃,南风1-2级/南风1-2级,chongqing
2020年09月09日,阴/大雨,31℃/24℃,东北风1-2级/东北风1-2级,chongqing
2020年09月10日,小雨/小雨,30℃/23℃,西南风1-2级/西南风1-2级,chongqing
2020年09月11日,小雨/小雨,27℃/22℃,东南风1-2级/东南风1-2级,chongqing
2020年09月12日,小雨/小雨,25℃/21℃,东北风1-2级/东北风1-2级,chongqing
2020年09月13日,小雨/小雨,21℃/19℃,东北风1-2级/东北风1-2级,chongqing
2020年09月14日,小雨/小雨,23℃/20℃,北风1-2级/北风1-2级,chongqing
2020年09月15日,小雨/小雨,24℃/21℃,东北风1-2级/东北风1-2级,chongqing
2020年09月16日,小雨/小雨,23℃/21℃,北风1-2级/北风1-2级,chongqing
2020年09月17日,小雨/多云,20℃/19℃,东北风1-2级/东北风1-2级,chongqing
2020年09月18日,多云/多云,26℃/18℃,东北风1-2级/东北风1-2级,chongqing
2020年09月19日,晴/阴,28℃/21℃,东风1-2级/东风1-2级,chongqing
2020年09月20日,阴/阴,28℃/23℃,北风1-2级/北风1-2级,chongqing
2020年09月21日,小雨/中雨,25℃/19℃,北风1-2级/北风1-2级,chongqing
2020年09月22日,小雨/多云,21℃/18℃,西风1-2级/西风1-2级,chongqing
2020年09月23日,小雨/多云,22℃/18℃,西风1-2级/西风1-2级,chongqing
2020年09月24日,多云/小雨,27℃/19℃,东北风1-2级/东北风1-2级,chongqing
2020年09月25日,小雨/中雨,21℃/19℃,东北风1-2级/东北风1-2级,chongqing
2020年09月26日,小雨/小雨,21℃/18℃,东风1-2级/东风1-2级,chongqing
2020年09月27日,阴/阴,23℃/18℃,东风1-2级/东风1-2级,chongqing
2020年09月28日,小雨/小雨,22℃/20℃,东北风1-2级/东北风1-2级,chongqing
2020年09月29日,小雨/阴,23℃/18℃,西风1-2级/西风1-2级,chongqing
2020年09月30日,阴/阴,25℃/19℃,东北风1-2级/东北风1-2级,chongqing
2020年10月01日,阴/小雨,23℃/21℃,东北风1-2级/东北风1-2级,chongqing
2020年10月02日,小雨/中雨,23℃/19℃,东北风1-2级/东北风1-2级,chongqing
2020年10月03日,小雨/小雨,21℃/18℃,西北风1-2级/西北风1-2级,chongqing
2020年10月04日,小雨/小雨,19℃/17℃,西北风1-2级/西北风1-2级,chongqing
2020年10月05日,小雨/小雨,19℃/15℃,东风1-2级/东风1-2级,chongqing
2020年10月06日,小雨/小雨,17℃/15℃,东北风1-2级/东北风1-2级,chongqing
2020年10月07日,阴/阴,19℃/16℃,南风1-2级/南风1-2级,chongqing
2020年10月08日,阴/小雨,19℃/17℃,东北风1-2级/东北风1-2级,chongqing
2020年10月09日,阴/阴,21℃/15℃,东北风1-2级/东北风1-2级,chongqing
2020年10月10日,阴/阴,22℃/17℃,北风1-2级/北风1-2级,chongqing
2020年10月11日,阴/小雨,20℃/18℃,北风1-2级/北风1-2级,chongqing
2020年10月12日,小雨/多云,20℃/17℃,西南风1-2级/西南风1-2级,chongqing
2020年10月13日,多云/多云,23℃/17℃,西北风1-2级/西北风1-2级,chongqing
2020年10月14日,阴/小雨,20℃/15℃,西南风1-2级/西南风1-2级,chongqing
2020年10月15日,小雨/小雨,15℃/14℃,西风1-2级/西风1-2级,chongqing
2020年10月16日,小雨/小雨,16℃/14℃,西北风1-2级/西北风1-2级,chongqing
2020年10月17日,小雨/小雨,16℃/14℃,东南风1-2级/东南风1-2级,chongqing
2020年10月18日,小雨/小雨,18℃/14℃,西风1-2级/西风1-2级,chongqing
2020年10月19日,小雨/小雨,19℃/15℃,北风1-2级/北风1-2级,chongqing
2020年10月20日,小雨/阴,17℃/14℃,北风1-2级/北风1-2级,chongqing
2020年10月21日,多云/多云,20℃/13℃,东风1-2级/东风1-2级,chongqing
2020年10月22日,晴/晴,22℃/13℃,北风1-2级/北风1-2级,chongqing
2020年10月23日,晴/多云,23℃/13℃,东北风1-2级/东北风1-2级,chongqing
2020年10月24日,多云/多云,23℃/17℃,东风1-2级/东风1-2级,chongqing
2020年10月25日,阴/阴,21℃/17℃,东北风1-2级/东北风1-2级,chongqing
2020年10月26日,阴/阴,21℃/17℃,西南风1-2级/西南风1-2级,chongqing
2020年10月27日,阴/小雨,18℃/16℃,北风1-2级/北风1-2级,chongqing
2020年10月28日,小雨/小雨,18℃/15℃,西南风1-2级/西南风1-2级,chongqing
2020年10月29日,阴/阴,18℃/15℃,东北风1-2级/东北风1-2级,chongqing
2020年10月30日,阴/小雨,19℃/16℃,东北风1-2级/东北风1-2级,chongqing
2020年10月31日,小雨/小雨,18℃/15℃,西南风1-2级/西南风1-2级,chongqing
2020年11月01日,小雨/小雨,17℃/15℃,西风1-2级/西风1-2级,chongqing
2020年11月02日,小雨/小雨,15℃/13℃,南风1-2级/南风1-2级,chongqing
2020年11月03日,阴/阴,17℃/15℃,东风1-2级/东风1-2级,chongqing
2020年11月04日,多云/小雨,17℃/14℃,东风1-2级/东风1-2级,chongqing
2020年11月05日,小雨/小雨,17℃/14℃,东北风1-2级/东北风1-2级,chongqing
2020年11月06日,多云/多云,19℃/15℃,西南风1-2级/西南风1-2级,chongqing
2020年11月07日,阴/阴,20℃/15℃,南风1-2级/南风1-2级,chongqing
2020年11月08日,阴/阴,21℃/14℃,北风1-2级/北风1-2级,chongqing
2020年11月09日,多云/多云,21℃/13℃,南风1-2级/南风1-2级,chongqing
2020年11月10日,晴/晴,23℃/14℃,东北风1-2级/东北风1-2级,chongqing
2020年11月11日,晴/多云,24℃/14℃,东风1-2级/东风1-2级,chongqing
2020年11月12日,晴/晴,24℃/12℃,东南风1-2级/东南风1-2级,chongqing
2020年11月13日,晴/晴,24℃/12℃,东北风1-2级/东北风1-2级,chongqing
2020年11月14日,晴/晴,25℃/14℃,东北风1-2级/东北风1-2级,chongqing
2020年11月15日,晴/晴,24℃/13℃,北风1-2级/北风1-2级,chongqing
2020年11月16日,多云/多云,24℃/14℃,东北风1-2级/东北风1-2级,chongqing
2020年11月17日,晴/阴,24℃/16℃,北风1-2级/北风1-2级,chongqing
2020年11月18日,阴/阴,22℃/15℃,西风1-2级/西风1-2级,chongqing
2020年11月19日,多云/阴,20℃/15℃,东北风1-2级/东北风1-2级,chongqing
2020年11月20日,小雨/小雨,18℃/13℃,东风1-2级/东风1-2级,chongqing
2020年11月21日,小雨/小雨,17℃/8℃,西北风1-2级/西北风1-2级,chongqing
2020年11月22日,小雨/小雨,11℃/8℃,西北风1-2级/西北风1-2级,chongqing
2020年11月23日,阴/小雨,10℃/8℃,西风1-2级/西风1-2级,chongqing
2020年11月24日,小雨/小雨,12℃/8℃,北风1-2级/北风1-2级,chongqing
2020年11月25日,阴/小雨,12℃/9℃,西北风1-2级/西北风1-2级,chongqing
2020年11月26日,阴/阴,14℃/10℃,东北风1-2级/东北风1-2级,chongqing
2020年11月27日,阴/小雨,12℃/11℃,西风1-2级/西风1-2级,chongqing
2020年11月28日,小雨/阴,12℃/8℃,南风1-2级/南风1-2级,chongqing
2020年11月29日,多云/多云,14℃/8℃,东北风1-2级/东北风1-2级,chongqing
2020年11月30日,阴/阴,13℃/10℃,东风1-2级/东风1-2级,chongqing
2020年12月01日,小雨/小雨,11℃/9℃,北风1-2级/北风1-2级,chongqing
2020年12月02日,小雨/小雨,11℃/9℃,东北风1-2级/东北风1-2级,chongqing
2020年12月03日,小雨/阴,10℃/9℃,东北风1-2级/东北风1-2级,chongqing
2020年12月03日,小雨/阴,10℃/9℃,东北风1-2级/东北风1-2级,chongqing
2020年12月04日,阴/阴,10℃/8℃,北风1-2级/北风1-2级,chongqing
2020年12月05日,阴/小雨,12℃/8℃,东北风1-2级/东北风1-2级,chongqing
2020年12月06日,阴/阴,11℃/9℃,北风1-2级/北风1-2级,chongqing
2020年12月07日,小雨/小雨,10℃/9℃,西南风1-2级/西南风1-2级,chongqing
2020年12月08日,多云/多云,13℃/8℃,东风1-2级/东风1-2级,chongqing
2020年12月09日,阴/阴,12℃/10℃,东北风1-2级/东北风1-2级,chongqing
2020年12月10日,阴/阴,12℃/9℃,北风1-2级/北风1-2级,chongqing
2020年12月11日,小雨/阴,11℃/9℃,东北风1-2级/东北风1-2级,chongqing
2020年12月12日,阴/小雨,12℃/10℃,东北风1-2级/东北风1-2级,chongqing
2020年12月13日,小雨/小雨,10℃/5℃,北风1-2级/北风1-2级,chongqing
2020年12月14日,小雨/阴,7℃/6℃,南风1-2级/南风1-2级,chongqing
2020年12月15日,阴/阴,8℃/6℃,北风1-2级/北风1-2级,chongqing
2020年12月16日,阴/阴,8℃/7℃,北风1-2级/北风1-2级,chongqing
2020年12月17日,阴/阴,7℃/6℃,北风1-2级/北风1-2级,chongqing
2020年12月18日,阴/阴,9℃/5℃,北风1-2级/北风1-2级,chongqing
2020年12月19日,阴/多云,9℃/6℃,东北风1-2级/东北风1-2级,chongqing
2020年12月20日,多云/多云,9℃/4℃,东北风1-2级/东北风1-2级,chongqing
2020年12月21日,多云/多云,11℃/3℃,北风1-2级/北风1-2级,chongqing
2020年12月22日,多云/阴,11℃/4℃,北风1-2级/北风1-2级,chongqing
2020年12月23日,阴/阴,10℃/7℃,西南风1-2级/西南风1-2级,chongqing
2020年12月24日,多云/阴,11℃/5℃,西北风1-2级/西北风1-2级,chongqing
2020年12月25日,阴/阴,10℃/6℃,北风1-2级/北风1-2级,chongqing
2020年12月26日,阴/阴,10℃/6℃,西风1-2级/西风1-2级,chongqing
2020年12月27日,多云/小雨,13℃/6℃,东北风1-2级/东北风1-2级,chongqing
2020年12月28日,小雨/小雨,9℃/6℃,西北风1-2级/西北风1-2级,chongqing
2020年12月29日,小雨/阴,8℃/6℃,北风1-2级/北风1-2级,chongqing
2020年12月30日,阴/小雨,7℃/5℃,北风1-2级/北风1-2级,chongqing
2020年12月31日,小雨/阴,8℃/4℃,南风1-2级/南风1-2级,chongqing
2021年01月01日,多云/多云,10℃/4℃,东北风1-2级/东北风1-2级,chongqing
2021年01月02日,阴/小雨,9℃/6℃,北风1-2级/北风1-2级,chongqing
2021年01月03日,阴/阴,8℃/6℃,西南风1-2级/西南风1-2级,chongqing
2021年01月04日,阴/小雨,10℃/6℃,东北风1-2级/东北风1-2级,chongqing
2021年01月05日,小雨/小雨,9℃/7℃,西南风1-2级/西南风1-2级,chongqing
2021年01月06日,阴/小雨,8℃/5℃,东北风1-2级/东北风1-2级,chongqing
2021年01月07日,小雨/阴,5℃/3℃,东北风1-2级/东北风1-2级,chongqing
2021年01月08日,多云/阴,6℃/3℃,西北风1-2级/西北风1-2级,chongqing
2021年01月09日,多云/阴,7℃/4℃,东北风1-2级/东北风1-2级,chongqing
2021年01月10日,小雨/多云,6℃/2℃,北风1-2级/北风1-2级,chongqing
2021年01月11日,阴/多云,9℃/1℃,西风1-2级/西风1-2级,chongqing
2021年01月12日,多云/晴,11℃/0℃,东北风1-2级/东北风1-2级,chongqing
2021年01月13日,晴/晴,11℃/1℃,西南风1-2级/西南风1-2级,chongqing
2021年01月14日,晴/晴,13℃/3℃,东北风1-2级/东北风1-2级,chongqing
2021年01月15日,晴/小雨,13℃/4℃,北风1-2级/北风1-2级,chongqing
2021年01月16日,小雨/小雨,7℃/4℃,东北风1-2级/东北风1-2级,chongqing
2021年01月17日,小雨/多云,8℃/2℃,南风1-2级/南风1-2级,chongqing
2021年01月18日,晴/晴,10℃/2℃,东北风1-2级/东北风1-2级,chongqing
2021年01月19日,晴/多云,11℃/1℃,西风1-2级/西风1-2级,chongqing
2021年01月20日,阴/小雨,10℃/7℃,东北风1-2级/东北风1-2级,chongqing
2021年01月21日,多云/多云,9℃/6℃,北风1-2级/北风1-2级,chongqing
2021年01月22日,晴/晴,14℃/6℃,东北风1-2级/东北风1-2级,chongqing
2021年01月23日,阴/阴,17℃/6℃,北风1-2级/北风1-2级,chongqing
2021年01月24日,阴/小雨,12℃/9℃,北风1-2级/北风1-2级,chongqing
2021年01月25日,小雨/多云,11℃/8℃,西北风1-2级/西北风1-2级,chongqing
2021年01月26日,阴/小雨,11℃/8℃,南风1-2级/南风1-2级,chongqing
2021年01月27日,阴/多云,11℃/7℃,西风1-2级/西风1-2级,chongqing
2021年01月28日,多云/阴,13℃/8℃,东风1-2级/东风1-2级,chongqing
2021年01月29日,阴/阴,12℃/7℃,东北风1-2级/东北风1-2级,chongqing
2021年01月30日,阴/小雨,12℃/8℃,西南风1-2级/西南风1-2级,chongqing
2021年01月31日,小雨/小雨,11℃/8℃,西南风1-2级/西南风1-2级,chongqing
2021年02月01日,多云/阴,14℃/7℃,东北风1-2级/东北风1-2级,chongqing
2021年02月02日,阴/多云,12℃/8℃,东北风1-2级/东北风1-2级,chongqing
2021年02月03日,阴/小雨,13℃/8℃,东北风1-2级/东北风1-2级,chongqing
2021年02月04日,小雨/阴,11℃/9℃,北风1-2级/北风1-2级,chongqing
2021年02月05日,阴/阴,14℃/9℃,东南风1-2级/东南风1-2级,chongqing
2021年02月06日,多云/多云,16℃/7℃,东北风1-2级/东北风1-2级,chongqing
2021年02月07日,多云/阴,15℃/10℃,东北风1-2级/东北风1-2级,chongqing
2021年02月08日,多云/多云,17℃/10℃,东北风1-2级/东北风1-2级,chongqing
2021年02月09日,多云/多云,16℃/9℃,东南风1-2级/东南风1-2级,chongqing
2021年02月10日,多云/多云,18℃/8℃,东北风1-2级/东北风1-2级,chongqing
2021年02月11日,多云/多云,18℃/10℃,西风1-2级/西风1-2级,chongqing
2021年02月12日,晴/多云,20℃/11℃,东北风1-2级/东北风1-2级,chongqing
2021年02月13日,阴/多云,15℃/11℃,西风1-2级/西风1-2级,chongqing
2021年02月14日,晴/小雨,20℃/10℃,东北风1-2级/东北风1-2级,chongqing
2021年02月15日,小雨/小雨,15℃/12℃,西北风1-2级/西北风1-2级,chongqing
2021年02月16日,阴/多云,16℃/9℃,东南风1-2级/东南风1-2级,chongqing
2021年02月17日,多云/多云,17℃/8℃,东北风1-2级/东北风1-2级,chongqing
2021年02月18日,阴/多云,18℃/11℃,东北风1-2级/东北风1-2级,chongqing
2021年02月19日,多云/多云,19℃/9℃,西南风1-2级/西南风1-2级,chongqing
2021年02月20日,晴/多云,20℃/11℃,东北风1-2级/东北风1-2级,chongqing
2021年02月21日,晴/晴,23℃/12℃,北风1-2级/北风1-2级,chongqing
2021年02月22日,多云/小雨,23℃/13℃,北风1-2级/北风1-2级,chongqing
2021年02月23日,阴/晴,24℃/15℃,东北风1-2级/东北风1-2级,chongqing
2021年02月24日,多云/小雨,26℃/15℃,东北风1-2级/东北风1-2级,chongqing
2021年02月25日,小雨/小雨,17℃/14℃,西北风1-2级/西北风1-2级,chongqing
2021年02月26日,阴/多云,15℃/10℃,东北风1-2级/东北风1-2级,chongqing
2021年02月27日,阴/阴,15℃/10℃,东北风1-2级/东北风1-2级,chongqing
2021年02月28日,小雨/小雨,13℃/10℃,北风1-2级/北风1-2级,chongqing
2021年03月01日,小雨/阴,13℃/8℃,西北风1-2级/西北风1-2级,chongqing
2021年03月02日,阴/小雨,15℃/9℃,东风1-2级/东风1-2级,chongqing
2021年03月03日,阴/多云,15℃/8℃,东北风1-2级/东北风1-2级,chongqing
2021年03月04日,多云/小雨,19℃/9℃,东北风1-2级/东北风1-2级,chongqing
2021年03月05日,阴/小雨,16℃/12℃,东北风1-2级/东北风1-2级,chongqing
2021年03月06日,小雨/小雨,17℃/12℃,北风1-2级/北风1-2级,chongqing
2021年03月07日,小雨/小雨,16℃/11℃,东北风1-2级/东北风1-2级,chongqing
2021年03月08日,多云/阴,19℃/11℃,北风1-2级/北风1-2级,chongqing
2021年03月09日,阴/小雨,17℃/13℃,北风1-2级/北风1-2级,chongqing
2021年03月10日,多云/多云,19℃/10℃,东北风1-2级/东北风1-2级,chongqing
2021年03月11日,多云/多云,19℃/11℃,东北风1-2级/东北风1-2级,chongqing
2021年03月12日,多云/多云,21℃/12℃,北风1-2级/北风1-2级,chongqing
2021年03月13日,多云/多云,25℃/14℃,东北风1-2级/东北风1-2级,chongqing
2021年03月14日,多云/中雨,26℃/15℃,东北风1-2级/东北风1-2级,chongqing
2021年03月15日,多云/阴,25℃/14℃,东风1-2级/东风1-2级,chongqing
2021年03月16日,小雨/小雨,25℃/17℃,东风1-2级/东风1-2级,chongqing
2021年03月17日,多云/小雨,24℃/17℃,东北风1-2级/东北风1-2级,chongqing
2021年03月18日,阴/小雨,23℃/17℃,东北风1-2级/东北风1-2级,chongqing
2021年03月19日,小雨/小雨,21℃/12℃,北风1-2级/北风1-2级,chongqing
2021年03月20日,小雨/小雨,13℃/8℃,西北风1-2级/西北风1-2级,chongqing
2021年03月21日,小雨/小雨,11℃/9℃,北风1-2级/北风1-2级,chongqing
2021年03月22日,阴/多云,13℃/9℃,南风1-2级/南风1-2级,chongqing
2021年03月23日,晴/晴,17℃/10℃,东北风1-2级/东北风1-2级,chongqing
2021年03月24日,多云/阴,23℃/10℃,北风1-2级/北风1-2级,chongqing
2021年03月25日,阴/小雨,20℃/16℃,北风1-2级/北风1-2级,chongqing
2021年03月26日,小雨/多云,18℃/14℃,西南风1-2级/西南风1-2级,chongqing
2021年03月27日,多云/多云,22℃/13℃,东风1-2级/东风1-2级,chongqing
2021年03月28日,晴/多云,26℃/12℃,东北风1-2级/东北风1-2级,chongqing
2021年03月29日,多云/多云,28℃/17℃,西南风1-2级/西南风1-2级,chongqing
2021年03月30日,多云/多云,27℃/18℃,东北风1-2级/东北风1-2级,chongqing
2021年03月31日,小雨/小雨,25℃/17℃,北风1-2级/北风1-2级,chongqing
2021年04月01日,小雨/小雨,18℃/16℃,西风1-2级/西风1-2级,chongqing
2021年04月02日,小雨/小雨,17℃/13℃,北风1-2级/北风1-2级,chongqing
2021年04月03日,小雨/小雨,17℃/13℃,西风1-2级/西风1-2级,chongqing
2021年04月04日,小雨/阴,19℃/15℃,东风1-2级/东风1-2级,chongqing
2021年04月05日,阴/阴,19℃/14℃,东北风1-2级/东北风1-2级,chongqing
2021年04月06日,阴/小雨,19℃/13℃,东北风1-2级/东北风1-2级,chongqing
2021年04月07日,小雨/小雨,18℃/14℃,西南风1-2级/西南风1-2级,chongqing
2021年04月08日,阴/阴,19℃/14℃,南风1-2级/南风1-2级,chongqing
2021年04月09日,多云/小雨,20℃/15℃,东北风1-2级/东北风1-2级,chongqing
2021年04月10日,阴/小雨,19℃/14℃,东风1-2级/东风1-2级,chongqing
2021年04月11日,阴/小雨,18℃/14℃,东北风1-2级/东北风1-2级,chongqing
2021年04月12日,多云/小雨,19℃/14℃,西南风1-2级/西南风1-2级,chongqing
2021年04月13日,阴/小雨,23℃/15℃,东风1-2级/东风1-2级,chongqing
2021年04月14日,小雨/阴,21℃/16℃,东北风1-2级/东北风1-2级,chongqing
2021年04月15日,阴/小雨,20℃/16℃,西北风1-2级/西北风1-2级,chongqing
2021年04月16日,小雨/小雨,18℃/15℃,西风1-2级/西风1-2级,chongqing
2021年04月17日,阴/小雨,19℃/15℃,东北风1-2级/东北风1-2级,chongqing
2021年04月18日,阴/阴,17℃/16℃,东北风1-2级/东北风1-2级,chongqing
2021年04月19日,阴/中雨,20℃/16℃,北风1-2级/北风1-2级,chongqing
2021年04月20日,小雨/小雨,22℃/16℃,东北风1-2级/东北风1-2级,chongqing
2021年04月21日,小雨/多云,23℃/15℃,东北风1-2级/东北风1-2级,chongqing
2021年04月22日,多云/阴,27℃/16℃,东风1-2级/东风1-2级,chongqing
2021年04月23日,小雨/中雨,24℃/21℃,东北风1-2级/东北风1-2级,chongqing
2021年04月24日,阴/小雨,23℃/20℃,北风1-2级/北风1-2级,chongqing
2021年04月25日,小雨/小雨,19℃/16℃,东南风1-2级/东南风1-2级,chongqing
2021年04月26日,多云/多云,22℃/16℃,东南风1-2级/东南风1-2级,chongqing
2021年04月27日,多云/小雨,25℃/18℃,西风1-2级/西风1-2级,chongqing
2021年04月28日,小雨/晴,23℃/17℃,西南风1-2级/西南风1-2级,chongqing
2021年04月29日,晴/晴,28℃/16℃,东风1-2级/东风1-2级,chongqing
2021年04月30日,晴/晴,31℃/19℃,西南风1-2级/西南风1-2级,chongqing
2021年05月01日,晴/多云,33℃/21℃,东南风1-2级/东南风1-2级,chongqing
2021年05月02日,中雨/中雨,33℃/20℃,东南风1-2级/东南风1-2级,chongqing
2021年05月03日,小雨/小雨,27℃/20℃,西南风1-2级/西南风1-2级,chongqing
2021年05月04日,阴/小雨,27℃/17℃,西北风1-2级/西北风1-2级,chongqing
2021年05月05日,小雨/中雨,18℃/15℃,北风1-2级/北风1-2级,chongqing
2021年05月06日,小雨/多云,21℃/17℃,东南风1-2级/东南风1-2级,chongqing
2021年05月07日,小雨/阴,26℃/17℃,东风1-2级/东风1-2级,chongqing
2021年05月08日,多云/晴,29℃/17℃,西南风1-2级/西南风1-2级,chongqing
2021年05月09日,晴/多云,34℃/19℃,东北风1-2级/东北风1-2级,chongqing
2021年05月10日,小雨/多云,27℃/22℃,西风1-2级/西风1-2级,chongqing
2021年05月11日,多云/多云,29℃/21℃,西风1-2级/西风1-2级,chongqing
2021年05月12日,阴/小雨,29℃/20℃,西南风1-2级/西南风1-2级,chongqing
2021年05月13日,小雨/小雨,29℃/22℃,北风1-2级/北风1-2级,chongqing
2021年05月14日,阴/中雨,31℃/21℃,北风1-2级/北风1-2级,chongqing
2021年05月15日,小雨/阴,27℃/20℃,西北风1-2级/西北风1-2级,chongqing
2021年05月16日,小雨/多云,26℃/18℃,东北风1-2级/东北风1-2级,chongqing
2021年05月17日,小雨/小雨,26℃/20℃,西南风1-2级/西南风1-2级,chongqing
2021年05月18日,多云/小雨,27℃/20℃,东南风1-2级/东南风1-2级,chongqing
2021年05月19日,多云/多云,28℃/20℃,西南风1-2级/西南风1-2级,chongqing
2021年05月20日,阴/小雨,27℃/21℃,东北风1-2级/东北风1-2级,chongqing
2021年05月21日,阴/小雨,25℃/22℃,东北风1-2级/东北风1-2级,chongqing
2021年05月22日,小雨/阴,25℃/21℃,东北风1-2级/东北风1-2级,chongqing
2021年05月23日,阴/阴,24℃/19℃,西风1-2级/西风1-2级,chongqing
2021年05月24日,小雨/小雨,24℃/16℃,南风1-2级/南风1-2级,chongqing
2021年05月25日,小雨/中雨,22℃/18℃,北风1-2级/北风1-2级,chongqing
2021年05月26日,小雨/多云,24℃/18℃,西南风1-2级/西南风1-2级,chongqing
2021年05月27日,多云/小雨,27℃/19℃,东风1-2级/东风1-2级,chongqing
2021年05月28日,阴/小雨,25℃/20℃,东风1-2级/东风1-2级,chongqing
2021年05月29日,小雨/小雨,25℃/20℃,西南风1-2级/西南风1-2级,chongqing
2021年05月30日,多云/多云,27℃/20℃,南风1-2级/南风1-2级,chongqing
2021年05月31日,多云/多云,30℃/22℃,南风1-2级/南风1-2级,chongqing
