日期,天气状况(白天/夜间),最高气温/最低气温,风力风向(白天/夜间),城市
2022年03月31日,中雨/中雨,15℃/12℃,西北风1-2级/西北风1-2级,chongqing
2022年04月01日,小雨/小雨,14℃/12℃,东风1-2级/东风1-2级,chongqing
2022年04月02日,小雨/晴,17℃/10℃,西南风1-2级/西南风1-2级,chongqing
2022年04月03日,阴/阴,24℃/11℃,东风1-2级/东风1-2级,chongqing
2022年04月04日,小雨/小雨,17℃/14℃,东北风1-2级/东北风1-2级,chongqing
2022年04月05日,阴/多云,21℃/13℃,东风1-2级/东风1-2级,chongqing
2022年04月06日,阴/多云,21℃/12℃,北风1-2级/北风1-2级,chongqing
2022年04月07日,晴/多云,27℃/12℃,东北风1-2级/东北风1-2级,chongqing
2022年04月08日,阴/阴,29℃/15℃,北风1-2级/北风1-2级,chongqing
2022年04月09日,多云/晴,28℃/17℃,南风1-2级/南风1-2级,chongqing
2022年04月10日,晴/多云,30℃/17℃,东风1-2级/东风1-2级,chongqing
2022年04月11日,小雨/暴雨,33℃/18℃,北风1-2级/北风1-2级,chongqing
2022年04月12日,小雨/晴,24℃/14℃,北风1-2级/北风1-2级,chongqing
2022年04月13日,多云/小雨,25℃/15℃,东北风1-2级/东北风1-2级,chongqing
2022年04月14日,小雨/中雨,20℃/15℃,东风1-2级/东风1-2级,chongqing
2022年04月15日,小雨/小雨,15℃/12℃,东北风1-2级/东北风1-2级,chongqing
2022年04月16日,小雨/小雨,13℃/11℃,东南风1-2级/东南风1-2级,chongqing
2022年04月17日,小雨/小雨,14℃/11℃,北风1-2级/北风1-2级,chongqing
2022年04月18日,阴/多云,20℃/12℃,北风1-2级/北风1-2级,chongqing
2022年04月19日,多云/多云,22℃/14℃,东北风1-2级/东北风1-2级,chongqing
2022年04月20日,晴/晴,26℃/15℃,东北风1-2级/东北风1-2级,chongqing
2022年04月21日,多云/晴,29℃/17℃,东北风1-2级/东北风1-2级,chongqing
2022年04月22日,小雨/小雨,28℃/18℃,西北风1-2级/西北风1-2级,chongqing
2022年04月23日,多云/中雨,30℃/20℃,东风1-2级/东风1-2级,chongqing
2022年04月24日,小雨/多云,26℃/18℃,西北风1-2级/西北风1-2级,chongqing
2022年04月25日,多云/阴,27℃/20℃,西南风1-2级/西南风1-2级,chongqing
2022年04月26日,多云/多云,30℃/19℃,南风1-2级/南风1-2级,chongqing
2022年04月27日,多云/大雨,30℃/19℃,东风1-2级/东风1-2级,chongqing
2022年04月28日,小雨/多云,25℃/17℃,西北风1-2级/西北风1-2级,chongqing
2022年04月29日,阴/中雨,27℃/17℃,东风1-2级/东风1-2级,chongqing
2022年04月30日,小雨/中雨,19℃/15℃,北风1-2级/北风1-2级,chongqing
2022年05月01日,小雨/晴,17℃/12℃,西北风1-2级/西北风1-2级,chongqing
2022年05月02日,多云/多云,23℃/13℃,西南风1-2级/西南风1-2级,chongqing
2022年05月03日,多云/多云,26℃/14℃,东风1-2级/东风1-2级,chongqing
2022年05月04日,多云/多云,30℃/16℃,北风1-2级/北风1-2级,chongqing
2022年05月05日,晴/晴,32℃/19℃,东北风1-2级/东北风1-2级,chongqing
2022年05月06日,阴/阴,33℃/20℃,东南风1-2级/东南风1-2级,chongqing
2022年05月07日,多云/多云,31℃/21℃,东风1-2级/东风1-2级,chongqing
2022年05月08日,多云/中雨,32℃/21℃,东风1-2级/东风1-2级,chongqing
2022年05月09日,大雨/小雨,25℃/19℃,东北风1-2级/东北风1-2级,chongqing
2022年05月10日,多云/阴,29℃/19℃,东北风1-2级/东北风1-2级,chongqing
2022年05月11日,小雨/阴,25℃/20℃,东北风1-2级/东北风1-2级,chongqing
2022年05月12日,阴/多云,28℃/19℃,东北风1-2级/东北风1-2级,chongqing
2022年05月13日,多云/小雨,30℃/18℃,东南风1-2级/东南风1-2级,chongqing
2022年05月14日,中雨/中雨,19℃/17℃,东北风1-2级/东北风1-2级,chongqing
2022年05月15日,小雨/多云,17℃/13℃,北风1-2级/北风1-2级,chongqing
2022年05月16日,阴/多云,23℃/14℃,南风1-2级/南风1-2级,chongqing
2022年05月17日,小雨/中雨,24℃/18℃,西北风1-2级/西北风1-2级,chongqing
2022年05月18日,小雨/中雨,19℃/16℃,东北风1-2级/东北风1-2级,chongqing
2022年05月19日,阴/阴,22℃/16℃,西南风1-2级/西南风1-2级,chongqing
2022年05月20日,多云/多云,25℃/18℃,东北风1-2级/东北风1-2级,chongqing
2022年05月21日,阴/小雨,24℃/20℃,东北风1-2级/东北风1-2级,chongqing
2022年05月22日,小雨/多云,24℃/17℃,北风1-2级/北风1-2级,chongqing
2022年05月23日,多云/多云,28℃/19℃,东风1-2级/东风1-2级,chongqing
2022年05月24日,多云/多云,31℃/20℃,东北风1-2级/东北风1-2级,chongqing
2022年05月25日,多云/大雨,31℃/23℃,北风1-2级/北风1-2级,chongqing
2022年05月26日,小雨/小雨,26℃/22℃,东风1-2级/东风1-2级,chongqing
2022年05月27日,小雨/小雨,23℃/20℃,东南风1-2级/东南风1-2级,chongqing
2022年05月28日,小雨/小雨,26℃/20℃,西南风1-2级/西南风1-2级,chongqing
2022年05月29日,小雨/多云,28℃/19℃,西北风1-2级/西北风1-2级,chongqing
2022年05月30日,小雨/多云,29℃/21℃,东北风1-2级/东北风1-2级,chongqing
2022年05月31日,多云/小雨,31℃/22℃,东北风1-2级/东北风1-2级,chongqing
2022年06月01日,阴/阴,30℃/23℃,西风1-2级/西风1-2级,chongqing
2022年06月02日,小雨/小雨,29℃/23℃,东北风1-2级/东北风1-2级,chongqing
2022年06月03日,小雨/小雨,29℃/24℃,西南风1-2级/西南风1-2级,chongqing
2022年06月04日,小雨/小雨,28℃/21℃,西北风1-2级/西北风1-2级,chongqing
2022年06月05日,多云/多云,29℃/21℃,西南风1-2级/西南风1-2级,chongqing
2022年06月06日,阴/多云,27℃/21℃,南风1-2级/南风1-2级,chongqing
2022年06月07日,多云/多云,32℃/22℃,东北风1-2级/东北风1-2级,chongqing
2022年06月08日,小雨/小雨,30℃/23℃,东北风1-2级/东北风1-2级,chongqing
2022年06月09日,小雨/小雨,26℃/22℃,北风1-2级/北风1-2级,chongqing
2022年06月10日,小雨/小雨,26℃/21℃,西南风1-2级/西南风1-2级,chongqing
2022年06月11日,小雨/小雨,25℃/22℃,南风1-2级/南风1-2级,chongqing
2022年06月12日,中雨/多云,24℃/21℃,东北风1-2级/东北风1-2级,chongqing
2022年06月13日,阴/多云,28℃/21℃,西南风1-2级/西南风1-2级,chongqing
2022年06月14日,多云/多云,31℃/22℃,东风1-2级/东风1-2级,chongqing
2022年06月15日,多云/多云,33℃/23℃,西南风1-2级/西南风1-2级,chongqing
2022年06月16日,阴/阴,31℃/24℃,南风1-2级/南风1-2级,chongqing
2022年06月17日,多云/阴,30℃/24℃,西南风1-2级/西南风1-2级,chongqing
2022年06月18日,多云/多云,31℃/23℃,西北风1-2级/西北风1-2级,chongqing
2022年06月19日,多云/多云,31℃/23℃,东南风1-2级/东南风1-2级,chongqing
2022年06月20日,多云/阴,33℃/25℃,东风1-2级/东风1-2级,chongqing
2022年06月21日,阴/阴,34℃/26℃,东南风1-2级/东南风1-2级,chongqing
2022年06月22日,雷阵雨/中雨,33℃/26℃,南风1-2级/南风1-2级,chongqing
2022年06月23日,中雨/小雨,30℃/24℃,西南风1-2级/西南风1-2级,chongqing
2022年06月24日,晴/晴,32℃/24℃,南风1-2级/南风1-2级,chongqing
2022年06月25日,多云/多云,36℃/27℃,东风1-2级/东风1-2级,chongqing
2022年06月26日,多云/大雨,36℃/25℃,南风1-2级/南风1-2级,chongqing
2022年06月27日,小雨/多云,29℃/23℃,西南风1-2级/西南风1-2级,chongqing
2022年06月28日,多云/多云,34℃/24℃,西北风1-2级/西北风1-2级,chongqing
2022年06月29日,晴/晴,36℃/25℃,南风1-2级/南风1-2级,chongqing
2022年06月30日,多云/多云,37℃/27℃,东风1-2级/东风1-2级,chongqing
2022年07月01日,小雨/中雨,33℃/25℃,东风1-2级/东风1-2级,chongqing
2022年07月02日,雷阵雨/中雨,32℃/25℃,西北风1-2级/西北风1-2级,chongqing
2022年07月03日,小雨/多云,32℃/25℃,东北风1-2级/东北风1-2级,chongqing
2022年07月04日,多云/多云,34℃/26℃,北风1-2级/北风1-2级,chongqing
2022年07月05日,晴/晴,36℃/27℃,西北风1-2级/西北风1-2级,chongqing
2022年07月06日,晴/晴,39℃/29℃,西南风1-2级/西南风1-2级,chongqing
2022年07月07日,晴/晴,39℃/27℃,东南风1-2级/东南风1-2级,chongqing
2022年07月08日,晴/晴,39℃/28℃,东南风1-2级/东南风1-2级,chongqing
2022年07月09日,晴/晴,39℃/29℃,东南风1-2级/东南风1-2级,chongqing
2022年07月10日,晴/晴,39℃/31℃,东南风1-2级/东南风1-2级,chongqing
2022年07月11日,晴/多云,40℃/32℃,东南风3-4级/东南风3-4级,chongqing
2022年07月12日,晴/多云,40℃/32℃,东南风1-2级/东南风1-2级,chongqing
2022年07月13日,多云/多云,40℃/33℃,东南风1-2级/东南风1-2级,chongqing
2022年07月14日,晴/晴,41℃/33℃,东南风1-2级/东南风1-2级,chongqing
2022年07月15日,晴/晴,40℃/34℃,东南风1-2级/东南风1-2级,chongqing
2022年07月16日,多云/小雨,39℃/31℃,南风1-2级/南风1-2级,chongqing
2022年07月17日,中雨/中雨,36℃/30℃,西风1-2级/西风1-2级,chongqing
2022年07月18日,中雨/中雨,33℃/27℃,西南风1-2级/西南风1-2级,chongqing
2022年07月19日,小雨/阴,31℃/25℃,西北风1-2级/西北风1-2级,chongqing
2022年07月20日,阴/阴,30℃/24℃,西南风1-2级/西南风1-2级,chongqing
2022年07月21日,多云/阴,34℃/26℃,东北风1-2级/东北风1-2级,chongqing
2022年07月22日,阴/多云,30℃/25℃,西风1-2级/西风1-2级,chongqing
2022年07月23日,多云/多云,31℃/23℃,东北风1-2级/东北风1-2级,chongqing
2022年07月24日,晴/小雨,34℃/25℃,东风1-2级/东风1-2级,chongqing
2022年07月25日,多云/多云,36℃/26℃,东北风1-2级/东北风1-2级,chongqing
2022年07月26日,多云/小雨,39℃/26℃,东南风1-2级/东南风1-2级,chongqing
2022年07月27日,大雨/中雨,33℃/27℃,东风1-2级/东风1-2级,chongqing
2022年07月28日,多云/多云,35℃/26℃,东南风1-2级/东南风1-2级,chongqing
2022年07月29日,晴/晴,37℃/27℃,东风1-2级/东风1-2级,chongqing
2022年07月30日,多云/多云,38℃/29℃,东南风1-2级/东南风1-2级,chongqing
2022年07月31日,晴/晴,39℃/29℃,东南风1-2级/东南风1-2级,chongqing
2022年08月01日,晴/晴,40℃/30℃,东南风1-2级/东南风1-2级,chongqing
2022年08月02日,多云/多云,40℃/30℃,南风1-2级/南风1-2级,chongqing
2022年08月03日,多云/多云,39℃/28℃,南风1-2级/南风1-2级,chongqing
2022年08月04日,多云/多云,40℃/30℃,东南风1-2级/东南风1-2级,chongqing
2022年08月05日,多云/晴,40℃/29℃,南风1-2级/南风1-2级,chongqing
2022年08月06日,多云/晴,39℃/27℃,东南风1-2级/东南风1-2级,chongqing
2022年08月07日,多云/多云,40℃/31℃,东南风1-2级/东南风1-2级,chongqing
2022年08月08日,晴/晴,40℃/31℃,东南风1-2级/东南风1-2级,chongqing
2022年08月09日,晴/晴,40℃/33℃,东南风1-2级/东南风1-2级,chongqing
2022年08月10日,晴/晴,41℃/33℃,东南风1-2级/东南风1-2级,chongqing
2022年08月11日,多云/多云,41℃/33℃,东南风1-2级/东南风1-2级,chongqing
2022年08月12日,晴/晴,41℃/32℃,东南风1-2级/东南风1-2级,chongqing
2022年08月13日,晴/晴,41℃/33℃,东南风1-2级/东南风1-2级,chongqing
2022年08月14日,多云/多云,42℃/33℃,东南风1-2级/东南风1-2级,chongqing
2022年08月15日,晴/多云,42℃/33℃,东风1-2级/东风1-2级,chongqing
2022年08月16日,多云/多云,42℃/33℃,东南风1-2级/东南风1-2级,chongqing
2022年08月17日,晴/晴,42℃/33℃,东南风1-2级/东南风1-2级,chongqing
2022年08月18日,晴/多云,43℃/34℃,南风1-2级/南风1-2级,chongqing
2022年08月19日,晴/晴,43℃/34℃,南风1-2级/南风1-2级,chongqing
2022年08月20日,多云/多云,43℃/34℃,南风1-2级/南风1-2级,chongqing
2022年08月21日,晴/多云,43℃/34℃,南风1-2级/南风1-2级,chongqing
2022年08月22日,晴/晴,42℃/33℃,东南风1-2级/东南风1-2级,chongqing
2022年08月23日,晴/晴,42℃/33℃,东南风1-2级/东南风1-2级,chongqing
2022年08月24日,晴/晴,42℃/34℃,东南风1-2级/东南风1-2级,chongqing
2022年08月25日,多云/多云,42℃/33℃,东风1-2级/东风1-2级,chongqing
2022年08月26日,多云/多云,42℃/34℃,东南风1-2级/东南风1-2级,chongqing
2022年08月27日,晴/多云,41℃/32℃,东南风1-2级/东南风1-2级,chongqing
2022年08月28日,晴/多云,40℃/31℃,西北风1-2级/西北风1-2级,chongqing
2022年08月29日,阴/小雨,33℃/27℃,西北风1-2级/西北风1-2级,chongqing
2022年08月30日,小雨/阴,25℃/21℃,西风1-2级/西风1-2级,chongqing
2022年08月31日,小雨/阴,27℃/20℃,北风1-2级/北风1-2级,chongqing
2022年09月01日,小雨/阴,27℃/19℃,北风1-2级/北风1-2级,chongqing
2022年09月02日,阴/小雨,27℃/21℃,西北风1-2级/西北风1-2级,chongqing
2022年09月03日,小雨/阴,23℃/19℃,北风1-2级/北风1-2级,chongqing
2022年09月04日,多云/多云,29℃/20℃,西北风1-2级/西北风1-2级,chongqing
2022年09月05日,多云/多云,34℃/22℃,北风1-2级/北风1-2级,chongqing
2022年09月06日,多云/多云,36℃/24℃,东风1-2级/东风1-2级,chongqing
2022年09月07日,多云/多云,36℃/26℃,东风1-2级/东风1-2级,chongqing
2022年09月08日,阴/小雨,31℃/24℃,西北风1-2级/西北风1-2级,chongqing
2022年09月09日,小雨/阴,25℃/22℃,东北风1-2级/东北风1-2级,chongqing
2022年09月10日,多云/多云,30℃/21℃,东南风1-2级/东南风1-2级,chongqing
2022年09月11日,晴/晴,34℃/22℃,东风1-2级/东风1-2级,chongqing
2022年09月12日,多云/多云,34℃/23℃,南风1-2级/南风1-2级,chongqing
2022年09月13日,晴/多云,34℃/25℃,东风1-2级/东风1-2级,chongqing
2022年09月14日,多云/小雨,35℃/26℃,东风1-2级/东风1-2级,chongqing
2022年09月15日,小雨/阴,27℃/23℃,东南风1-2级/东南风1-2级,chongqing
2022年09月16日,阴/小雨,30℃/23℃,北风1-2级/北风1-2级,chongqing
2022年09月17日,多云/阴,31℃/25℃,北风1-2级/北风1-2级,chongqing
2022年09月18日,阴/阴,32℃/25℃,北风1-2级/北风1-2级,chongqing
2022年09月19日,小雨/大雨,29℃/22℃,北风1-2级/北风1-2级,chongqing
2022年09月20日,小雨/小雨,27℃/23℃,南风1-2级/南风1-2级,chongqing
2022年09月21日,小雨/中雨,24℃/20℃,西南风1-2级/西南风1-2级,chongqing
2022年09月22日,小雨/小雨,22℃/19℃,北风1-2级/北风1-2级,chongqing
2022年09月23日,小雨/中雨,21℃/19℃,东北风1-2级/东北风1-2级,chongqing
2022年09月24日,小雨/小雨,20℃/17℃,东风1-2级/东风1-2级,chongqing
2022年09月25日,小雨/阴,22℃/17℃,东风1-2级/东风1-2级,chongqing
2022年09月26日,阴/小雨,25℃/19℃,北风1-2级/北风1-2级,chongqing
2022年09月27日,中雨/小雨,23℃/19℃,南风1-2级/南风1-2级,chongqing
2022年09月28日,小雨/多云,24℃/18℃,东风1-2级/东风1-2级,chongqing
2022年09月29日,多云/阴,28℃/19℃,东北风1-2级/东北风1-2级,chongqing
2022年09月30日,晴/晴,30℃/22℃,北风1-2级/北风1-2级,chongqing
2022年10月01日,晴/多云,34℃/23℃,北风1-2级/北风1-2级,chongqing
2022年10月02日,晴/多云,36℃/25℃,东风1-2级/东风1-2级,chongqing
2022年10月03日,多云/小雨,35℃/24℃,西北风1-2级/西北风1-2级,chongqing
2022年10月04日,小雨/小雨,26℃/20℃,西风1-2级/西风1-2级,chongqing
2022年10月05日,阴/中雨,21℃/14℃,西北风1-2级/西北风1-2级,chongqing
2022年10月06日,小雨/小雨,17℃/15℃,西北风1-2级/西北风1-2级,chongqing
2022年10月07日,小雨/小雨,16℃/14℃,东北风1-2级/东北风1-2级,chongqing
2022年10月08日,小雨/小雨,17℃/15℃,东北风1-2级/东北风1-2级,chongqing
2022年10月09日,小雨/多云,17℃/14℃,西北风1-2级/西北风1-2级,chongqing
2022年10月10日,阴/多云,19℃/14℃,东北风1-2级/东北风1-2级,chongqing
2022年10月11日,多云/多云,23℃/16℃,北风1-2级/北风1-2级,chongqing
2022年10月12日,多云/多云,22℃/17℃,北风1-2级/北风1-2级,chongqing
2022年10月13日,多云/多云,21℃/17℃,西北风1-2级/西北风1-2级,chongqing
2022年10月14日,多云/多云,23℃/17℃,西南风1-2级/西南风1-2级,chongqing
2022年10月15日,阴/多云,23℃/17℃,北风1-2级/北风1-2级,chongqing
2022年10月16日,阴/阴,25℃/17℃,北风1-2级/北风1-2级,chongqing
2022年10月17日,多云/多云,26℃/16℃,西北风1-2级/西北风1-2级,chongqing
2022年10月18日,多云/晴,27℃/16℃,东北风1-2级/东北风1-2级,chongqing
2022年10月19日,多云/多云,27℃/15℃,东南风1-2级/东南风1-2级,chongqing
2022年10月20日,晴/晴,27℃/16℃,东北风1-2级/东北风1-2级,chongqing
2022年10月21日,晴/晴,28℃/17℃,西南风1-2级/西南风1-2级,chongqing
2022年10月22日,晴/多云,28℃/18℃,西南风1-2级/西南风1-2级,chongqing
2022年10月23日,阴/阴,25℃/20℃,东北风1-2级/东北风1-2级,chongqing
2022年10月24日,阴/小雨,23℃/19℃,东北风1-2级/东北风1-2级,chongqing
2022年10月25日,阴/小雨,21℃/17℃,东北风1-2级/东北风1-2级,chongqing
2022年10月26日,小雨/小雨,20℃/17℃,西风1-2级/西风1-2级,chongqing
2022年10月27日,小雨/阴,18℃/16℃,东风1-2级/东风1-2级,chongqing
2022年10月28日,多云/小雨,19℃/16℃,东北风1-2级/东北风1-2级,chongqing
2022年10月29日,小雨/阴,19℃/16℃,东北风1-2级/东北风1-2级,chongqing
2022年10月30日,多云/晴,21℃/15℃,北风1-2级/北风1-2级,chongqing
2022年10月31日,多云/晴,23℃/15℃,西风1-2级/西风1-2级,chongqing
2022年11月01日,多云/多云,25℃/14℃,东风1-2级/东风1-2级,chongqing
2022年11月02日,晴/多云,25℃/15℃,南风1-2级/南风1-2级,chongqing
2022年11月03日,多云/多云,23℃/18℃,西北风1-2级/西北风1-2级,chongqing
2022年11月04日,小雨/阴,20℃/16℃,南风1-2级/南风1-2级,chongqing
2022年11月05日,多云/多云,22℃/15℃,南风1-2级/南风1-2级,chongqing
2022年11月06日,多云/阴,23℃/17℃,北风1-2级/北风1-2级,chongqing
2022年11月07日,阴/小雨,22℃/18℃,北风1-2级/北风1-2级,chongqing
2022年11月08日,小雨/多云,21℃/17℃,东北风1-2级/东北风1-2级,chongqing
2022年11月09日,阴/多云,24℃/17℃,北风1-2级/南风1-2级,chongqing
2022年11月10日,多云/多云,25℃/18℃,北风1-2级/南风1-2级,chongqing
2022年11月11日,多云/小雨,25℃/15℃,北风1-2级/西北风1-2级,chongqing
2022年11月12日,小雨/小雨,17℃/13℃,西风1-2级/西风1-2级,chongqing
2022年11月13日,小雨/小雨,15℃/13℃,西风1-2级/西风1-2级,chongqing
2022年11月14日,小雨/阴,15℃/12℃,西南风1-2级/北风1-2级,chongqing
2022年11月15日,阴/小雨,17℃/12℃,北风1-2级/西南风1-2级,chongqing
2022年11月16日,多云/多云,18℃/13℃,东风1-2级/东风1-2级,chongqing
2022年11月17日,多云/阴,18℃/12℃,东北风1-2级/东北风1-2级,chongqing
2022年11月18日,多云/多云,17℃/14℃,西南风1-2级/西南风1-2级,chongqing
2022年11月19日,晴/多云,20℃/13℃,东北风1-2级/东北风1-2级,chongqing
2022年11月20日,多云/小雨,20℃/13℃,东风1-2级/东北风1-2级,chongqing
2022年11月21日,阴/阴,19℃/15℃,西南风1-2级/西北风1-2级,chongqing
2022年11月22日,阴/小雨,18℃/14℃,西南风1-2级/西南风1-2级,chongqing
2022年11月23日,小雨/阴,17℃/14℃,南风1-2级/西南风1-2级,chongqing
2022年11月24日,小雨/多云,17℃/14℃,东北风1-2级/西南风1-2级,chongqing
2022年11月25日,晴/晴,21℃/14℃,东风1-2级/东北风1-2级,chongqing
2022年11月26日,多云/阴,22℃/13℃,东北风1-2级/西风1-2级,chongqing
2022年11月27日,阴/阴,21℃/16℃,北风1-2级/西风1-2级,chongqing
2022年11月28日,阴/阴,19℃/14℃,西南风1-2级/西北风1-2级,chongqing
2022年11月29日,小雨/小雨,17℃/7℃,西北风1-2级/西北风1-2级,chongqing
2022年11月30日,小雨/小雨,9℃/6℃,西南风1-2级/西南风1-2级,chongqing
2022年12月01日,小雨/阴,8℃/6℃,西南风1-2级/西南风1-2级,chongqing
2022年12月02日,小雨/多云,10℃/6℃,东北风1-2级/北风1-2级,chongqing
2022年12月03日,阴/阴,10℃/8℃,北风1-2级/西北风1-2级,chongqing
2022年12月04日,阴/多云,11℃/8℃,东北风1-2级/西南风1-2级,chongqing
2022年12月05日,多云/多云,12℃/7℃,东风1-2级/东北风1-2级,chongqing
2022年12月06日,阴/阴,12℃/9℃,西北风1-2级/西北风1-2级,chongqing
2022年12月07日,多云/多云,13℃/9℃,北风1-2级/北风1-2级,chongqing
2022年12月08日,多云/多云,13℃/10℃,东南风1-2级/西北风1-2级,chongqing
2022年12月09日,阴/阴,14℃/9℃,北风1-2级/北风1-2级,chongqing
2022年12月10日,阴/阴,13℃/10℃,南风1-2级/东南风1-2级,chongqing
2022年12月11日,阴/阴,13℃/10℃,东北风1-2级/北风1-2级,chongqing
2022年12月12日,阴/阴,13℃/10℃,西风1-2级/西北风1-2级,chongqing
2022年12月13日,多云/阴,11℃/9℃,西南风1-2级/西南风1-2级,chongqing
2022年12月14日,阴/阴,12℃/7℃,东北风1-2级/东风1-2级,chongqing
2022年12月15日,阴/阴,11℃/7℃,西风1-2级/西南风1-2级,chongqing
2022年12月16日,小雨/小雨,10℃/7℃,东风1-2级/东北风1-2级,chongqing
2022年12月17日,小雨/多云,8℃/4℃,北风1-2级/西南风1-2级,chongqing
2022年12月18日,多云/多云,10℃/4℃,东北风1-2级/东北风1-2级,chongqing
2022年12月19日,多云/阴,12℃/3℃,西北风1-2级/西北风1-2级,chongqing
2022年12月20日,多云/晴,10℃/5℃,西南风1-2级/东北风1-2级,chongqing
2022年12月21日,多云/晴,13℃/4℃,北风1-2级/北风1-2级,chongqing
2022年12月22日,阴/阴,10℃/5℃,北风1-2级/北风1-2级,chongqing
2022年12月23日,阴/多云,13℃/8℃,北风1-2级/东北风1-2级,chongqing
2022年12月24日,多云/阴,15℃/8℃,东北风1-2级/东北风1-2级,chongqing
2022年12月25日,小雨/小雨,10℃/8℃,东北风1-2级/西北风1-2级,chongqing
2022年12月26日,阴/小雨,9℃/7℃,南风1-2级/东北风1-2级,chongqing
2022年12月27日,小雨/小雨,9℃/7℃,西北风1-2级/西北风1-2级,chongqing
2022年12月28日,小雨/小雨,8℃/6℃,南风1-2级/东风1-2级,chongqing
2022年12月29日,小雨/多云,10℃/5℃,东北风1-2级/东北风1-2级,chongqing
2022年12月30日,阴/阴,11℃/4℃,东北风1-2级/北风1-2级,chongqing
2022年12月31日,阴/小雨,10℃/8℃,北风1-2级/西南风1-2级,chongqing
2023年01月01日,阴/小雨,10℃/8℃,北风1-2级/西北风1-2级,chongqing
2023年01月02日,阴/小雨,10℃/8℃,西风1-2级/西南风1-2级,chongqing
2023年01月03日,阵雨/阴,10℃/8℃,东北风1-2级/东风1-2级,chongqing
2023年01月04日,小雨/小雨,10℃/8℃,西南风1-2级/西南风1-2级,chongqing
2023年01月05日,阴/多云,12℃/7℃,西南风1-2级/西南风1-2级,chongqing
2023年01月06日,晴/晴,14℃/6℃,东风1-2级/东风1-2级,chongqing
2023年01月07日,晴/晴,16℃/5℃,西南风1-2级/西南风1-2级,chongqing
2023年01月08日,晴/晴,15℃/6℃,北风1-2级/北风1-2级,chongqing
2023年01月09日,晴/晴,16℃/7℃,北风1-2级/西北风1-2级,chongqing
2023年01月10日,晴/晴,16℃/8℃,北风1-2级/西南风1-2级,chongqing
2023年01月11日,多云/多云,15℃/8℃,北风1-2级/西风1-2级,chongqing
2023年01月12日,阴/阴,15℃/10℃,北风1-2级/西北风1-2级,chongqing
2023年01月13日,阴/小雨,14℃/8℃,西北风1-2级/西北风1-2级,chongqing
2023年01月14日,小雨/小雨,7℃/2℃,西北风1-2级/西北风1-2级,chongqing
2023年01月15日,雨夹雪/小雨,3℃/1℃,西风1-2级/东北风1-2级,chongqing
2023年01月16日,小雨/阴,4℃/1℃,东北风1-2级/西北风1-2级,chongqing
2023年01月17日,雨夹雪/阴,4℃/3℃,西北风1-2级/西南风1-2级,chongqing
2023年01月18日,阴/阴,8℃/2℃,东北风1-2级/北风1-2级,chongqing
2023年01月19日,阴/阴,8℃/2℃,北风1-2级/北风1-2级,chongqing
2023年01月20日,阴/阴,7℃/3℃,南风1-2级/东北风1-2级,chongqing
2023年01月21日,阴/阴,7℃/6℃,北风1-2级/西风1-2级,chongqing
2023年01月22日,多云/多云,9℃/4℃,东风1-2级/西北风1-2级,chongqing
2023年01月23日,阴/阴,11℃/6℃,北风1-2级/北风1-2级,chongqing
2023年01月24日,小雨/阴,8℃/4℃,西风1-2级/东风1-2级,chongqing
2023年01月25日,多云/多云,11℃/4℃,北风1-2级/南风1-2级,chongqing
2023年01月26日,阴/多云,10℃/6℃,西风1-2级/西南风1-2级,chongqing
2023年01月27日,多云/多云,11℃/5℃,西南风1-2级/北风1-2级,chongqing
2023年01月28日,晴/晴,13℃/4℃,西风1-2级/南风1-2级,chongqing
2023年01月29日,晴/晴,14℃/4℃,东风1-2级/东北风1-2级,chongqing
2023年01月30日,晴/晴,16℃/5℃,东南风1-2级/西风1-2级,chongqing
